Dataset,Method,R²,R² std,RMSE,RMSE std,MAE,MAE std,Spearman,Spearman std,Time (s),Best k
Bike_Sharing_Demand,RandomForest,0.4516523754003951,0.058566288921703645,2297.813630079051,459.4463049294828,1352.7685887910575,68.0787253759142,0.648018185182511,0.00975638079025876,1.7753302574157714,
Bike_Sharing_Demand,MLP,0.45638260262829117,0.07411904083765242,2289.192428437119,484.69683421996797,1302.0239170365296,65.37332587463514,0.6736083482258874,0.01349474787262888,7.0554842233657835,
Bike_Sharing_Demand,RW-MLP,0.4439776381024642,0.08360068080010462,2316.60994623538,510.2722061209207,1305.772532581665,65.59866296634387,0.6732839422877935,0.015469990950383181,48.55931658744812,10.0
Bike_Sharing_Demand,FT-Transformer,0.46402777324909295,0.07608001410367107,2274.1746657534413,491.56507576845115,1276.6897844678956,49.60893227113453,0.6836699736905595,0.009846237862426225,192.3202382326126,
Bike_Sharing_Demand,RW-FT-Transformer,0.4598491489308749,0.06708761965301212,2279.039424620583,459.49332915998247,1267.6192454197997,52.351493887972744,0.6879340501689506,0.013262241559100123,1006.2926912069321,1.0
abalone,XGBoost,0.5728773416414423,0.5502214922771627,5780.329019517654,9302.486503909438,320.2018318176269,363.1018880949985,0.9994026196091635,0.00026417497383903317,1.1136548519134521,
abalone,CatBoost,0.49538063549165584,0.5558979894582952,6446.769774362029,10032.78986672282,536.2502386064245,366.0713317618708,0.9929213648512395,0.0016578172481784182,1.1394861221313477,
abalone,LightGBM,0.2987190784562035,0.638547409014181,6858.351656635236,9552.524017551708,527.9168252196441,354.8200346514116,0.9941148663237529,0.003011642129941397,155.0867014169693,
abalone,RandomForest,0.8858789613835503,0.25639893284259196,4201.764564192221,9924.350298222103,289.7805790097605,336.63175822065955,0.9983116385520457,0.0003624358656855324,0.9069654941558838,
abalone,MLP,0.9986328397332302,0.0010142865208429008,179.9350776170073,50.038963570581586,132.75967185058593,37.979156329243715,0.9987328768970445,0.0009216036839603708,15.371144676208496,
abalone,RW-MLP,0.9997290508061424,0.00014449325276726652,104.79727427002634,56.4071275952485,65.78178529052734,16.456580554379478,0.9996826697731935,0.00014672865766492696,93.10091788768769,5.0
abalone,FT-Transformer,0.8698319158991389,0.2626110797097317,4275.685675100075,9829.924384219008,374.6559168334961,331.7661332022289,0.9969871588421653,0.002356341375427402,56.134656643867494,
abalone,RW-FT-Transformer,0.7494254590657334,0.47354969873603264,4347.166323404755,9205.59590522985,353.3566668762207,293.68597967544207,0.9985085713994326,0.0012319791377451586,323.61566376686096,1.0
us_crime,XGBoost,0.48336012109588244,0.04021011357933909,2.3276418712102585,0.18810800570667138,1.6260366281824248,0.10580890733968437,0.7440530423568641,0.02123227612387791,1.162654948234558,
us_crime,CatBoost,0.5406225477695721,0.023409995609780954,2.195738108951484,0.16132101824162426,1.5351023743243055,0.07116187169337872,0.7723393619736272,0.013986672993252132,1.3307772159576416,
us_crime,LightGBM,0.5519405836839176,0.03138632499628078,2.167204091176344,0.15782198538776232,1.5116250579432324,0.07874511191934787,0.7743425302816791,0.02155655652580862,213.33391523361206,
us_crime,RandomForest,0.5432723368406605,0.030799960192662307,2.1882869489960433,0.16119340558161394,1.5296544826713592,0.08793793950136092,0.7701587908488355,0.025455328062965042,0.7182214260101318,
us_crime,MLP,0.5838636972823054,0.02304109912366899,2.0884559056719203,0.13682811670825654,1.4607566709010793,0.07242796387979607,0.7874003848020745,0.019488046284441656,5.343053197860717,
us_crime,RW-MLP,0.5845957974709213,0.023959242035896812,2.085984913894346,0.1294074261708236,1.457683715391815,0.06579223747743906,0.7855451740962935,0.020105515646065896,30.58529245853424,10.0
us_crime,FT-Transformer,0.5666101645675535,0.032147949829608786,2.1309691161512183,0.15455348694057458,1.48019283525111,0.090327574510784,0.7802024489294597,0.02343741839796952,21.7934992313385,
us_crime,RW-FT-Transformer,0.5852523195609894,0.02904518028280385,2.0842122831218437,0.14175889610477527,1.4495863008156917,0.0722174246233434,0.7876725935450862,0.02171482905592137,142.66797571182252,5.0
MIP-2016-regression,XGBoost,0.5816888529420875,0.03520382745010638,0.1455692822311399,0.006669408823871463,0.10446541279812753,0.004853953560873532,0.7775434868517266,0.02238798998722421,1.2643619537353517,
MIP-2016-regression,CatBoost,0.5954728678698759,0.02971544670126821,0.14316522202353216,0.005556480181507211,0.10454873010570147,0.0036966695434881474,0.7834741463669437,0.018141137898516842,1.2756665706634522,
MIP-2016-regression,LightGBM,0.6088103161532613,0.02996596477496385,0.14077098835429927,0.005408792687259254,0.10134751639541832,0.0037856939835707627,0.7915450403796824,0.019185606100456484,379.5770041704178,
MIP-2016-regression,RandomForest,0.5730066966185813,0.026880322355015602,0.1471253685758021,0.005295952859450099,0.10623223226654299,0.0041908473505453386,0.7719446594023065,0.018381542090573338,1.530530571937561,
MIP-2016-regression,MLP,0.5770774984200122,0.03301876589398391,0.1464008263477069,0.0066788965402035305,0.10596999561646754,0.005316577311860564,0.7729592349439568,0.020207781392072473,8.321747088432312,
MIP-2016-regression,RW-MLP,0.5809277576819328,0.038295805911224605,0.14566044486183505,0.006752982900806531,0.10556471716975006,0.004741154985335837,0.776015874052353,0.022441729492613496,52.78260996341705,1.0
MIP-2016-regression,FT-Transformer,0.5793513643542534,0.038289123559548124,0.14592588019463848,0.006631275933670809,0.1061618829769014,0.0044576311049365725,0.7697814917829854,0.021483567543426618,77.49723420143127,
MIP-2016-regression,RW-FT-Transformer,0.5714120017010653,0.04028329637640998,0.1473251904555049,0.007620865340372743,0.10637585784046903,0.005182997853364502,0.7656183264432135,0.022743300280988584,389.8597247838974,2.0
nyc-taxi-green-dec-2016,XGBoost,-0.12319278756452842,0.04602447964224592,30.001110482413537,2.978747550598981,15.66837587689594,0.7773723206000581,0.12555511994537527,0.022313127985670766,1.1986267566680908,
nyc-taxi-green-dec-2016,CatBoost,0.006764316574943585,0.020501187173302782,28.248451055482484,3.0800773089283546,14.034293389445214,0.7630561152683972,0.1844262265889106,0.02309342553563692,1.292572021484375,
nyc-taxi-green-dec-2016,LightGBM,-0.0048528542904613834,0.017209084056397116,28.42357989648095,3.1800173938780305,14.173425470629065,0.8365705557998704,0.16118493524315597,0.02617511302857279,470.06494715213773,
nyc-taxi-green-dec-2016,RandomForest,-0.004814515114221452,0.016301161677039776,28.4224135060967,3.172435390153015,14.330075316280125,0.8045016781268031,0.17112430737791715,0.029208970459618285,0.9428753137588501,
nyc-taxi-green-dec-2016,MLP,0.014077746100504463,0.01281313163689723,28.15880985161969,3.1852886083345213,14.03043143931923,0.7994313636623146,0.1814926291923382,0.028611195916731072,9.226381969451904,
nyc-taxi-green-dec-2016,RW-MLP,0.013750651145853044,0.010415785365729915,28.1660597540344,3.20550176453335,13.943855826820094,0.7901896915089923,0.18100000465182003,0.025805982200015787,57.6764279127121,10.0
nyc-taxi-green-dec-2016,FT-Transformer,0.015635970479645867,0.007066194155626151,28.142058668069307,3.2177953414402714,13.556799007614492,0.7346595456063587,0.18442303349146044,0.026208783261005085,35.15596733093262,
nyc-taxi-green-dec-2016,RW-FT-Transformer,0.015675646038623526,0.0073812682231207925,28.140393106583588,3.2095581279059875,13.52537096758052,0.7972145767070046,0.18269988800365894,0.027729445238538743,195.20480873584748,2.0
delays_zurich_transport,XGBoost,0.3666402301803685,0.15594348455907334,1.802666576031648,0.2946314792826571,0.7822372880734647,0.044903636465141686,0.7591194080728723,0.02305040423305197,1.1282837629318236,
delays_zurich_transport,CatBoost,0.36396831211181185,0.07190165425642374,1.821056805776505,0.25902783830881176,0.8751984681218712,0.03643311502254756,0.699903386268241,0.02778699687332204,1.0640338897705077,
delays_zurich_transport,LightGBM,0.46462842750507216,0.1050501835012344,1.6690000568174195,0.2876238399342582,0.805400233794305,0.05044664843776612,0.7377324302663272,0.027758622204183663,394.29167766571044,
delays_zurich_transport,RandomForest,0.5081875487725255,0.08321806643179301,1.605762850815486,0.29975090610630956,0.7209931345910963,0.04250271764130639,0.7645003976562895,0.02526134235471627,0.9324564218521119,
delays_zurich_transport,MLP,0.3789472989597217,0.2553700277605944,1.7721433688578803,0.35749873352690276,0.8781859445108232,0.03746227823616576,0.7095824268964404,0.03590092147925272,14.79550268650055,
delays_zurich_transport,RW-MLP,0.39988972687452373,0.3121914062415318,1.7279367250198363,0.4075822864413737,0.8385389508999419,0.06387047703646426,0.7309546670788916,0.04349002477609542,104.48579170703889,10.0
delays_zurich_transport,FT-Transformer,0.46987693330554475,0.07419265553648674,1.6720320202866852,0.31682274554173906,0.8753088026518225,0.033605501554735094,0.6877897138709009,0.02706895581671195,57.810091161727904,
delays_zurich_transport,RW-FT-Transformer,0.4545369676466179,0.0663460485341789,1.6962504302995405,0.3112940183890636,0.8852463051925878,0.03427862698577835,0.6872680152467121,0.02799543486910599,264.2259697198868,1.0
yprop_4_1,XGBoost,0.6218158143969169,0.032488934932819076,0.1458817985078274,0.005943617669957789,0.09886959490383043,0.00482948083106826,0.7983365094104002,0.02090233511279013,1.2975684642791747,
yprop_4_1,CatBoost,0.669978969329636,0.039569163714790044,0.13614887315122687,0.007355140161770187,0.0912427579347694,0.005021891205300672,0.8268910470994829,0.02221582166618399,1.2974052429199219,
yprop_4_1,LightGBM,0.6578365352955551,0.04631978727265963,0.13848426350183166,0.007158773724547177,0.09165764063789632,0.004680781625436653,0.8292750298775712,0.0221732906234538,464.4577587842941,
yprop_4_1,RandomForest,0.6423941455272434,0.03864597447034977,0.1417906047998722,0.007588381969696479,0.09641862480359562,0.005055833138878756,0.8172421751782124,0.02218790617852088,1.3499788045883179,
yprop_4_1,MLP,0.6541451154484141,0.061564371673504474,0.13902440367000782,0.010678208918584437,0.09266323964901282,0.005547641305316212,0.8265651840377897,0.02470155539215891,1.956578254699707,
yprop_4_1,RW-MLP,0.6416671711107998,0.0659542222697479,0.1413812082463411,0.010833218186497994,0.09484173928459641,0.006039433580734269,0.8269383988777708,0.021703102701321413,11.858723592758178,10.0
yprop_4_1,FT-Transformer,0.6540031004845621,0.039767902997986035,0.13945794223371846,0.008026577821393469,0.09053663094748743,0.005653630333751617,0.8304954096463891,0.02153824122975179,51.008782744407654,
yprop_4_1,RW-FT-Transformer,0.6446400754312721,0.04625803784364812,0.1412262361416945,0.009098737962015288,0.09139288974227383,0.007584621784547152,0.8312112708780169,0.02243266188384248,193.24714436531067,1.0
analcatdata_supreme,XGBoost,0.8526375272602023,0.034354549044664416,147011.42256801086,23375.460762604325,72971.73405859375,2045.1825325803634,0.9441012279377118,0.005203961865243094,1.1815313339233398,
analcatdata_supreme,CatBoost,0.868028262567522,0.0279685010824532,138838.93474504683,17923.30144581244,74460.13765915688,2426.2220194216975,0.9404893151527853,0.004207056783925621,1.1490980863571167,
analcatdata_supreme,LightGBM,0.8676793197551597,0.020802237592710545,139902.6958389295,18622.07085825059,71775.08813729904,2935.694208812382,0.9455643147653037,0.004810400951048845,543.0541836261749,
analcatdata_supreme,RandomForest,0.8509546001487533,0.025664833376246976,148032.89055930584,17436.01946884635,78478.08790725691,3058.582514436365,0.9359447784150797,0.005531713040331332,1.2846930503845215,
analcatdata_supreme,MLP,0.8764394914582647,0.01997534200064165,134377.15717851088,11541.988560107538,75743.6845859375,4151.492510802536,0.9380981179777826,0.005491526605903446,18.107073950767518,
analcatdata_supreme,RW-MLP,0.8893064815830201,0.023860696082624543,126645.46439071675,11899.477512038584,70983.77129453125,3432.348370486851,0.943963129479563,0.0037646836244660748,103.70115222930909,10.0
analcatdata_supreme,FT-Transformer,0.8837350406692815,0.016791307823793476,130814.48903664594,13121.814484492159,72594.30436562501,3669.312144447424,0.940807416571029,0.00452439130281671,86.51360437870025,
analcatdata_supreme,RW-FT-Transformer,0.8837659589729295,0.016955192869403474,130734.56472829459,12552.706063903892,71924.63767890625,2462.5468472869934,0.942595943804287,0.004096482774673001,404.6107614517212,3.0
elevators,XGBoost,0.8762433148507374,0.008629714222783875,0.0023668932042051186,6.407509469731825e-05,0.0017284345469154416,4.095263722458047e-05,0.793055579981575,0.011791590777840437,1.1954158782958983,
elevators,CatBoost,0.8806256200808574,0.01440149053645855,0.002320989068329368,0.00010784382970922582,0.0016779083258157148,5.230044558830181e-05,0.8004631853047659,0.011369563026743542,1.4514252424240113,
elevators,LightGBM,0.876962549332896,0.014576561722333509,0.00235652506005036,0.00011229324916111682,0.0017034859227604924,5.844121469985862e-05,0.8064155258624439,0.011548032324395819,398.04884004592896,
elevators,RandomForest,0.8105110970902876,0.020872898325498487,0.0029267554693593817,0.00015651210866149238,0.002017805058066989,8.427018268866956e-05,0.7546813690191045,0.01963551225876897,1.0661535739898682,
elevators,MLP,0.9211100641757121,0.00637244633030173,0.0018889315247980118,5.058557580659338e-05,0.0014016453644163905,3.167020729475459e-05,0.8355861758167246,0.009677365225530027,16.292289972305298,
elevators,RW-MLP,0.9211397515815177,0.005699178004470367,0.0018893474927451598,5.4892150607528214e-05,0.001396302520304173,4.055636707562034e-05,0.8364571525288307,0.010695719048784823,106.28584172725678,10.0
elevators,FT-Transformer,0.9178621840506471,0.00977468561188186,0.0019251713554506375,8.081019035171283e-05,0.001421013346480578,5.072818384740881e-05,0.8340567564241649,0.011962013640607502,91.37486183643341,
elevators,RW-FT-Transformer,0.9229694918218581,0.006579252261861092,0.0018661580298566336,4.7379200522803604e-05,0.0013827121349982915,3.078105407587053e-05,0.8382817372349043,0.011726157375977715,507.44355897903444,1.0
kin8nm,XGBoost,0.7919350314821161,0.010392226833387716,0.11902141304534161,0.002795668311803181,0.09263072297508972,0.001814155670082139,0.8930568925049185,0.006907443079443858,1.146384048461914,
kin8nm,CatBoost,0.8198249667339551,0.00769270007131248,0.11076466280023538,0.0020065789314877053,0.08628355144473718,0.0016785294643216738,0.9120285222635124,0.006021265963710115,1.1190277576446532,
kin8nm,LightGBM,0.7537803651801711,0.01175381679911211,0.1294638635450637,0.0021522779838238277,0.10126371419280963,0.0018176193364705428,0.8734384734325318,0.008612403340549439,350.28674085140227,
kin8nm,RandomForest,0.6826317209740006,0.008193475827228293,0.14704264342947898,0.0024258175225518887,0.11628328750891177,0.002453801650169403,0.8301347468668702,0.006426130773199042,0.9548877239227295,
kin8nm,MLP,0.9317933796552549,0.004461263636052335,0.06813191922186698,0.002196446960112491,0.052835495012114556,0.0017044482146475126,0.967491142291059,0.002267175570976298,20.956577634811403,
kin8nm,RW-MLP,0.9331623578836297,0.0032289341375807317,0.06746758500412434,0.001853417512680016,0.05237251444136698,0.0014930909370195653,0.9676931477858366,0.0015297039515729958,136.5399930715561,10.0
kin8nm,FT-Transformer,0.9198909966195282,0.0024943795861785438,0.07387486983691383,0.0014859614364119015,0.056821145942516985,0.0010947338292514848,0.9615608502486491,0.0017156183615813845,82.97025623321534,
kin8nm,RW-FT-Transformer,0.9284687157160649,0.004508655624155539,0.06980154468779458,0.0028861369368868134,0.053749196845380806,0.0024336177311126087,0.9650943772170116,0.002045996317309781,477.8457696676254,2.0
houses,XGBoost,0.8305966459833195,0.00789533857492009,47301.04448496812,947.0108294400891,31529.012888164667,511.27142584177864,0.9153864908690521,0.004666316607097079,1.2694462060928344,
houses,CatBoost,0.8172793813256641,0.006612566814350211,49130.90398827186,706.3167459262418,33446.17498606029,564.0664654559909,0.9082721606048387,0.006563425360421566,1.2188966989517211,
houses,LightGBM,0.8261214193335368,0.006696326901716151,47928.055791404266,851.1508844589893,32270.47389170417,536.2774202023213,0.9127679149120519,0.005735947659577853,357.16857368946074,
houses,RandomForest,0.7853834439183917,0.010705835638053012,53236.93324394169,1124.3474203077212,35821.9816450258,696.6320564842835,0.8977566681293707,0.007234929574245207,1.4482362985610961,
houses,MLP,0.812122116103202,0.005257312583458228,49826.57067328299,753.0254978358648,33272.41784592266,388.2176079896871,0.9085492718964707,0.004357994248963069,56.357498502731325,
houses,RW-MLP,0.8168236939402697,0.00825925270379545,49188.7142780906,1033.1554345036427,32595.296609473415,666.0143304467199,0.9122927765664457,0.004921105681017202,336.67142207622527,1.0
houses,FT-Transformer,0.8016955393299632,0.010885007739759516,51162.896256378815,989.9391094783235,34263.47548515852,985.3776731137741,0.901639743797222,0.007266596893160605,200.3596853017807,
houses,RW-FT-Transformer,0.8156763511910091,0.010171601054582185,49332.19245468936,1124.211550259246,32654.542076122667,655.0970322255505,0.9109030306408166,0.004499167534429101,1208.3074699163437,3.0
california_housing,XGBoost,0.8728188926315988,0.07028753200732367,27609.863128682548,5849.94601048084,16621.299777932363,1615.8347335727426,0.9504587692883861,0.00550412620039224,1.1864619255065918,
california_housing,CatBoost,0.8684838737235362,0.08717072195005404,27852.8653531652,7048.693415687759,15723.527714514534,1644.4422263184729,0.9554594917095909,0.007538766377147033,1.265175461769104,
california_housing,LightGBM,0.8610676360356024,0.06202289082482821,29184.49749219147,5876.943445935526,16278.36865026804,1473.5597466713336,0.9546476169498982,0.006709904169255037,216.33768680095673,
california_housing,RandomForest,0.8703943291770695,0.05078482137737776,28114.726662391768,4273.541128417338,17032.505563418043,1110.2271518011664,0.9472810482181266,0.00954877439466404,0.8030308008193969,
california_housing,MLP,0.781742593954348,0.1440737274171548,35686.79798956248,11375.665654668666,18573.27777718322,1910.8904905432319,0.9406392858747978,0.012312835331820265,1.414601469039917,
california_housing,RW-MLP,0.7652104861586595,0.14293321280645083,37099.77292422113,11717.205829136468,18619.105518247005,2130.5212183415783,0.945956186837234,0.012048032221909932,8.389134526252747,5.0
california_housing,FT-Transformer,0.8442804326896152,0.06800450032800577,30818.0208035775,6623.100704502599,17930.014533390415,2626.903766690556,0.9471715729043633,0.006605393699633622,21.660429644584656,
california_housing,RW-FT-Transformer,0.8287525356345213,0.09034036526657806,32104.998084107927,9395.775099601167,16822.79797998716,1972.8884412801976,0.9548336705389685,0.007605457754449208,117.27702219486237,5.0
pol,XGBoost,0.024558767268918747,0.11702202930446731,0.4923050354973218,0.02962132194035396,0.39664980628911184,0.03302373419365989,0.3538661573066165,0.0985355569064779,1.1520158052444458,
pol,CatBoost,0.13568215120798288,0.06746464290220462,0.46390951230141547,0.017782296977287,0.40909487113490456,0.019441954188734387,0.38299884942497775,0.0760307228971757,1.363266158103943,
pol,LightGBM,0.11796597128816651,0.09541522411299024,0.46831057480019744,0.025321675008051107,0.3989525356493402,0.025088955909201988,0.38128598610357983,0.09011620160384738,171.27803349494934,
pol,RandomForest,0.14178143078063127,0.09171642307425763,0.461961873264037,0.024462126016778683,0.3988414931120995,0.025810139113020356,0.3916268642354145,0.09580736262346164,0.7571256399154663,
pol,MLP,0.22013097537822496,0.08730141606098792,0.44033618789526896,0.0242867405607036,0.387757082145755,0.03332695934983198,0.47655092578459285,0.08819327688325714,2.417573428153992,
pol,RW-MLP,0.2814773348334317,0.06135955490607621,0.4229073296390549,0.018138031648678207,0.3593171805393796,0.02186047108139829,0.5304696630267636,0.061544696403422174,14.778834319114685,10.0
pol,FT-Transformer,0.14026679503897693,0.08061548684028094,0.4625177551263625,0.021728854617176604,0.41482517774365535,0.03227530187050101,0.3587803679936193,0.1138407413197843,9.657515215873719,
pol,RW-FT-Transformer,0.17999913191409211,0.0657156265640948,0.45184466390641315,0.017963141836988855,0.38950112406947035,0.026491182755570476,0.4285737131916897,0.08113548092492502,51.75202271938324,10.0
OnlineNewsPopularity,XGBoost,-0.25027140555294897,0.26818137792019064,12412.980384151175,5095.6940514499765,3626.265972201967,277.12167019900465,0.26294503008835174,0.0239225043456229,1.3329047679901123,
OnlineNewsPopularity,CatBoost,0.0005141738571632804,0.02507642320258736,11533.288843894481,5530.1783271644035,3141.3632123137027,312.22052798160536,0.31550048307105333,0.024731444958056834,1.3833983421325684,
OnlineNewsPopularity,LightGBM,-0.022166493544967823,0.03551537042173145,11647.328442328086,5554.800684957442,3195.8000516720117,346.5104366853839,0.3000627028728777,0.03213854429824727,288.4708362340927,
OnlineNewsPopularity,RandomForest,-0.1134346622551137,0.3288512874661658,11827.537258253968,5314.0781889595755,3210.693942737433,335.04334211195635,0.3220749767588253,0.018814272690911106,2.7496312618255616,
OnlineNewsPopularity,MLP,0.02071218220492086,0.012024855985911916,11446.60033523018,5539.344928397325,3073.92519817121,351.8498670302336,0.29725661668044234,0.02458150769171433,6.532486391067505,
OnlineNewsPopularity,RW-MLP,0.018205677658181173,0.009827288317623478,11460.859547135977,5543.439998711761,3006.3840737808227,401.0050283473429,0.31526314611374917,0.02925275834996119,43.35640025138855,1.0
OnlineNewsPopularity,FT-Transformer,0.02825517116934174,0.016084568521942233,11411.847674455403,5541.787346185652,2955.6510872833255,347.27658311994884,0.33194150768828035,0.02878381273784037,68.95764145851135,
OnlineNewsPopularity,RW-FT-Transformer,0.027653399644889408,0.015206972354875092,11417.071527565411,5542.332275119223,2940.408992953491,349.65123006735024,0.33949164026638007,0.02574123321405335,366.09156489372253,3.0
Yolanda,XGBoost,0.20266900630881937,0.0364233134227417,9.952816016760043,0.31126705991110215,7.068782556152344,0.2049679162577084,0.4785921635911274,0.02463152147016076,1.4468107223510742,
Yolanda,CatBoost,0.2684780614429319,0.028580379946496363,9.535494210736726,0.3255442710437026,6.687069589427686,0.2064421126895081,0.5253032889793421,0.020681806718358516,1.368256187438965,
Yolanda,LightGBM,0.2824480141094475,0.03142199809688495,9.44183458331465,0.28163987649868966,6.611782735175697,0.19970398459732824,0.5274019603990042,0.02636672725520559,563.163007736206,
Yolanda,RandomForest,0.22023508384989468,0.024420684594539735,9.846093607923947,0.3294091135560314,6.995418487183135,0.20780150363574584,0.47328951408411263,0.027883493394751036,8.68871853351593,
Yolanda,MLP,0.283940682471736,0.033229946506044654,9.431775739456533,0.29194059915545767,6.506369140625,0.20336499280046827,0.5506856618066706,0.026788834769787266,8.511451458930969,
Yolanda,RW-MLP,0.283166585520819,0.02918634425935616,9.437632546533706,0.2791956266491239,6.514093139648438,0.1975988959867208,0.5545460971623883,0.022362884507743923,56.78107657432556,3.0
Yolanda,FT-Transformer,0.28529814145662036,0.030640090607643413,9.42319047404777,0.28177554859600346,6.515652514648437,0.26691083906871116,0.542496253783764,0.0229183838480871,154.399063372612,
Yolanda,RW-FT-Transformer,0.2896282774774194,0.027735053198979225,9.395982601157058,0.2981402106178566,6.463477014160157,0.21683882826278603,0.552512906063389,0.02850854737775845,666.6525896310807,3.0
bank8FM,XGBoost,0.8000537698410932,0.019983198362013684,3.3259655687909238,0.16180093894616182,2.1839096393915325,0.08869382122709564,0.895437913743659,0.012365360687948218,1.6886510610580445,
bank8FM,CatBoost,0.7827237218618105,0.01619510295218034,3.4688418020115863,0.11226927354301071,2.46948260364326,0.061225388626265476,0.8883365626386194,0.010966047167110554,2.922303652763367,
bank8FM,LightGBM,0.8227533511043358,0.015366868659811024,3.132210996167965,0.12747447329966166,2.041268158551118,0.05120956542141938,0.9093083423214432,0.010020138074740812,258.9967790365219,
bank8FM,RandomForest,0.7791303029084804,0.021116557383432374,3.4958257289644514,0.15764901038704868,2.1189245580641165,0.07808983579896275,0.8865896398035267,0.015190657683572657,27.485600638389588,
bank8FM,MLP,0.9158708381148241,0.010139727198751804,2.156093158680423,0.12295253756181941,1.1827880644206052,0.04300323314203774,0.9592536977571872,0.005523101512496961,14.15887701511383,
bank8FM,RW-MLP,0.9149115614548956,0.009590992238248323,2.169488572519719,0.13248265674662757,1.1036973613834318,0.0674592438680097,0.9582023045031216,0.00482970680881112,112.86057271957398,1.0
bank8FM,FT-Transformer,0.8467048988756662,0.029304035812323798,2.901761011794366,0.2876488091910567,1.4651754484001924,0.18240835478161185,0.9229821290821658,0.01569394833325139,1583.9117198467254,
bank8FM,RW-FT-Transformer,0.9129271886055905,0.017573254402420274,2.1862264508575753,0.22848555335484716,0.8170918911936669,0.1336193119686869,0.9569534770980932,0.009004113158442843,5904.5545654296875,10.0
pumadyn32nm,XGBoost,0.4855563042306594,0.036801406568839616,0.6244126855458132,0.020772685322406302,0.45255074046208305,0.01350470089567838,0.7056412243292071,0.021100043748892867,0.8243744134902954,
pumadyn32nm,CatBoost,0.43751858814472,0.028578008590311184,0.6531369339244776,0.015054395742013863,0.508692789288961,0.011137549379705904,0.6675410618996886,0.024097328461583363,0.5391544580459595,
pumadyn32nm,LightGBM,0.4424510608414673,0.02928754369045153,0.6502723777180978,0.016651847641718318,0.499604163032873,0.01260000895306614,0.6738559068304321,0.02517265379956445,15.684059715270996,
pumadyn32nm,RandomForest,0.4549299021794253,0.026204550672575332,0.6429663016100416,0.014344900296485219,0.4938465180198303,0.011183742355535783,0.6844662922731808,0.02330865867874989,0.9134162187576294,
pumadyn32nm,MLP,0.44201057259355725,0.013971841164534506,0.6507133264528642,0.007424294418184514,0.5072906666535599,0.008908831840801266,0.6738457247112457,0.012343977156463034,11.856859612464905,
pumadyn32nm,RW-MLP,0.44228761706745556,0.019619686447806078,0.6505076614854044,0.011511496984823818,0.5064163484206567,0.008110650075329753,0.6719635256834163,0.015086709690868807,76.36867575645446,3.0
pumadyn32nm,FT-Transformer,0.398391664458865,0.02249310014911968,0.6755438346852807,0.008441002015998763,0.5274944763183594,0.008973149853586044,0.646512972433806,0.02004932272565144,40.72040808200836,
pumadyn32nm,RW-FT-Transformer,0.4009404410533479,0.024343862266124807,0.6741025422900886,0.011020381874648927,0.5240388733790471,0.008218707774245009,0.6480559720745257,0.018998233767473602,254.19193243980408,10.0
cpu_act,XGBoost,0.8364009131607579,0.014177054718066264,0.0001624542698637869,5.558829038732431e-06,0.00011673845034683822,2.8844036846922793e-06,0.9072646336829256,0.0041114112490171,0.7784006357192993,
cpu_act,CatBoost,0.8454854529724576,0.013351014561880734,0.00015784880525619935,4.653114410649195e-06,0.00011494406024940848,3.4328789807820433e-06,0.9087706773384487,0.0048695674003345095,0.6560298442840576,
cpu_act,LightGBM,0.8441648076932864,0.012625268479125214,0.00015857574753200566,5.1714685315174014e-06,0.00011454018049525062,3.3456452802511784e-06,0.91071497207561,0.0038922469228375545,16.827843189239502,
cpu_act,RandomForest,0.8320790797309838,0.013015933316093298,0.000164628238352994,5.149113813982327e-06,0.00011963058885932219,2.5692555844496406e-06,0.9048165408394361,0.002600899460069424,1.1933643579483033,
cpu_act,MLP,0.8400047960780928,0.013448518209770038,0.00016061673382616884,3.985317380068673e-06,0.00011690999417342711,3.2310041175497664e-06,0.9050069572955524,0.00576210750282753,10.511653447151184,
cpu_act,RW-MLP,0.8421999102751316,0.010150585263266334,0.00015965020637332506,4.379361513173033e-06,0.00011612030493416126,2.9990008672591216e-06,0.9063606368613415,0.0041912542783934725,70.20888774394989,10.0
cpu_act,FT-Transformer,0.8418423967455066,0.013669872510328022,0.00015967141860287327,4.057757260470262e-06,0.00011610474210239948,2.9951647056582097e-06,0.9064687298906942,0.004623500871037381,92.83521816730499,
cpu_act,RW-FT-Transformer,0.84558894835314,0.014569727934511148,0.00015772888886484037,4.48075902873676e-06,0.0001151688659143541,3.4530644012971764e-06,0.9079251082721601,0.00494101304606244,494.6759251356125,10.0
topo_2_1,XGBoost,0.14902118338160736,0.01975246499646255,0.4610467981506708,0.005389461896399609,0.38882714658701445,0.005505850822382755,0.4256922749794393,0.019000866715731726,0.8095868587493896,
topo_2_1,CatBoost,0.22276203681631657,0.016249880158534964,0.44062423637101816,0.004636248590632883,0.3897411168352952,0.004461193855500469,0.47451892563795256,0.017597495969967965,0.6314282655715943,
topo_2_1,LightGBM,0.2370643222933929,0.011972349044960093,0.43656131077305815,0.003393597422051592,0.38279666467603957,0.0033954762125258916,0.48847175839380463,0.013363573375090101,13.119332957267762,
topo_2_1,RandomForest,0.21559770040005297,0.022130867003952493,0.44263026391938654,0.006250219019574618,0.3959208472393312,0.005618013204178597,0.46502237954035375,0.025753571698380457,1.9572142601013183,
